i,perc,n,acc,cor,alpha
37,0.5263157894736842,3297,0.5176056338028169,0.36594848570301564,0.3504016605563942
37,0.5736842105263158,3495,0.5422535211267606,0.3858522930153485,0.3741239892183289
37,0.6210526315789474,3773,0.5598591549295775,0.4062383832758499,0.3935354273192111
37,0.6684210526315789,4036,0.5422535211267606,0.32705688972131597,0.3164667126528665
37,0.7157894736842105,4317,0.5352112676056338,0.344220894406153,0.3326096623159216
37,0.7631578947368421,4621,0.5316901408450704,0.3263459093245864,0.3158640226628896
37,0.8105263157894737,4896,0.5845070422535211,0.44543773544940657,0.43164184544886486
37,0.8578947368421053,5170,0.573943661971831,0.42154647161553854,0.4095221666379162
37,0.9052631578947369,5415,0.5563380281690141,0.4040442903209892,0.3965494706574304
37,0.9526315789473684,5765,0.5633802816901409,0.4095252943568053,0.39881800101636844
37,1.0,6038,0.5774647887323944,0.43426310583325556,0.4249780893952674
38,0.1,597,0.4295774647887324,0.05869365222790741,0.05444842824981244
38,0.1473684210526316,935,0.45774647887323944,0.12611941286177936,0.11199816646930738
38,0.19473684210526315,1130,0.43309859154929575,0.20248940087688747,0.18655766992393696
38,0.24210526315789474,1462,0.4964788732394366,0.26718868439659077,0.255510159212913
38,0.2894736842105263,1799,0.4647887323943662,0.17427787340473674,0.1663040657871101
38,0.33684210526315794,2043,0.4647887323943662,0.23887361075450209,0.2248546627379152
38,0.38421052631578945,2324,0.5070422535211268,0.35678184704247556,0.3408881691674003
38,0.43157894736842106,2550,0.5246478873239436,0.36180429091468164,0.34547408645808464
38,0.4789473684210527,2952,0.5105633802816901,0.33478101950210326,0.3229649762836202
38,0.5263157894736842,3154,0.5316901408450704,0.38835060127382837,0.3734556395782298
38,0.5736842105263158,3592,0.5,0.31321911895943017,0.30676205694363745
38,0.6210526315789474,3796,0.528169014084507,0.2936710218100221,0.28550855085508553
38,0.6684210526315789,4108,0.5,0.3646964182394203,0.3508094578762381
38,0.7157894736842105,4353,0.5316901408450704,0.3325258831223453,0.32088618902983745
38,0.7631578947368421,4585,0.5598591549295775,0.3783229086611326,0.3677007299270072
38,0.8105263157894737,4865,0.5387323943661971,0.39686283805661277,0.3878911806543386
38,0.8578947368421053,5192,0.5704225352112676,0.39731445193043036,0.3854835255407659
38,0.9052631578947369,5483,0.5809859154929577,0.4372403993160149,0.42862418396790325
38,0.9526315789473684,5736,0.573943661971831,0.42910184862678585,0.4198122979377884
38,1.0,6038,0.5774647887323944,0.43426310583325556,0.4249780893952674
39,0.1,598,0.43661971830985913,0.16127173611355222,0.14721477138045036
39,0.1473684210526316,887,0.44366197183098594,0.22422631512431287,0.19319176882662004
39,0.19473684210526315,1203,0.4788732394366197,0.15809327387453218,0.14819442884420986
39,0.24210526315789474,1456,0.46830985915492956,0.19084912333891044,0.18006618649016926
39,0.2894736842105263,1724,0.4964788732394366,0.3075785698904779,0.28857237404517
39,0.33684210526315794,2026,0.4964788732394366,0.31623749269414525,0.3080145948666332
39,0.38421052631578945,2290,0.49295774647887325,0.2723069071978987,0.2580759479868059
39,0.43157894736842106,2611,0.528169014084507,0.3097348840713663,0.29741518177988147
39,0.4789473684210527,2863,0.5246478873239436,0.3670361054234609,0.3499406641591408
39,0.5263157894736842,3168,0.5211267605633803,0.34453898233674757,0.3298616325917607
39,0.5736842105263158,3479,0.5422535211267606,0.32216068260176317,0.3124553252323089
39,0.6210526315789474,3708,0.5774647887323944,0.39395796583477416,0.38578294650861633
39,0.6684210526315789,4026,0.5422535211267606,0.41054608673126863,0.394258561363264
39,0.7157894736842105,4369,0.5598591549295775,0.3848867350768982,0.37348880742531787
39,0.7631578947368421,4635,0.545774647887324,0.37363580832221727,0.36445846077853983
39,0.8105263157894737,4925,0.573943661971831,0.39041913759863356,0.3806741687199938
39,0.8578947368421053,5135,0.5809859154929577,0.4286305602841238,0.4147631472660481
39,0.9052631578947369,5463,0.5633802816901409,0.42821017270041406,0.41700152024576265
39,0.9526315789473684,5739,0.5669014084507042,0.43124728179157124,0.4217490934730056
39,1.0,6038,0.5774647887323944,0.43426310583325556,0.4249780893952674
40,0.1,583,0.4471830985915493,0.22428134809515618,0.20861936365966893
40,0.1473684210526316,860,0.4612676056338028,0.1933989847409212,0.1707673778389539
40,0.19473684210526315,1136,0.44014084507042256,0.18910923653392434,0.1722514273181498
40,0.24210526315789474,1518,0.5140845070422535,0.35224519464505755,0.33861378687537624
40,0.2894736842105263,1739,0.4612676056338028,0.23553592329447723,0.22330916537524903
40,0.33684210526315794,2044,0.5316901408450704,0.306858509450334,0.29314988857668833
40,0.38421052631578945,2276,0.4964788732394366,0.24518779492565967,0.22867043121149877
40,0.43157894736842106,2672,0.45774647887323944,0.24224419736824193,0.23050422799874715
40,0.4789473684210527,2953,0.5176056338028169,0.3168879710828112,0.3058781490083974
40,0.5263157894736842,3170,0.528169014084507,0.3673417209561235,0.35656565656565653
40,0.5736842105263158,3520,0.5352112676056338,0.37397020304939227,0.3580439939616131
40,0.6210526315789474,3737,0.5528169014084507,0.39437102052019496,0.377246356303948
40,0.6684210526315789,4019,0.5492957746478874,0.37466526363632496,0.36106323743868485
40,0.7157894736842105,4279,0.528169014084507,0.3533804433582502,0.34466685294790045
40,0.7631578947368421,4635,0.5492957746478874,0.3733059593784979,0.362213018290106
40,0.8105263157894737,4891,0.5528169014084507,0.3584699475716123,0.34881410173690863
40,0.8578947368421053,5161,0.5633802816901409,0.4140332896440523,0.4049539753186324
40,0.9052631578947369,5449,0.5704225352112676,0.41187630960455773,0.4030864080791271
40,0.9526315789473684,5732,0.5704225352112676,0.43890814247875176,0.42825200578718925
40,1.0,6038,0.5774647887323944,0.43426310583325556,0.4249780893952674
41,0.1,576,0.43309859154929575,0.15870093845637936,0.14435783983356298
41,0.1473684210526316,874,0.426056338028169,0.16800065224056265,0.15380420744482393
41,0.19473684210526315,1163,0.5035211267605634,0.25060010749242567,0.22640539418266659
41,0.24210526315789474,1421,0.4823943661971831,0.22071667670238487,0.20336047115884293
41,0.2894736842105263,1768,0.4753521126760563,0.23271651401892443,0.21287138577624876
41,0.33684210526315794,2046,0.5,0.29707285213855106,0.2781038919266645
41,0.38421052631578945,2386,0.5105633802816901,0.3349126306461268,0.3239627898673162
41,0.43157894736842106,2561,0.528169014084507,0.34810304467744385,0.33740492900277474
41,0.4789473684210527,2904,0.5352112676056338,0.3435051625583906,0.32593846339841615
41,0.5263157894736842,3213,0.5422535211267606,0.35605789516677283,0.3448916006750615
41,0.5736842105263158,3520,0.5105633802816901,0.31538424842904095,0.3022285240375613
41,0.6210526315789474,3757,0.5598591549295775,0.40218582743023373,0.387382401770891
41,0.6684210526315789,4001,0.5422535211267606,0.3802268786393487,0.36473325864000694
41,0.7157894736842105,4262,0.5246478873239436,0.3689723601667472,0.35782909810456154
41,0.7631578947368421,4620,0.5633802816901409,0.3883506012738285,0.3734556395782298
41,0.8105263157894737,4907,0.5316901408450704,0.3699855777248649,0.3558134191176472
41,0.8578947368421053,5161,0.5563380281690141,0.3823908914435528,0.3753757678734806
41,0.9052631578947369,5442,0.573943661971831,0.429101848626786,0.4198122979377884
41,0.9526315789473684,5749,0.5669014084507042,0.3999091488998707,0.39133682789792523
41,1.0,6038,0.5774647887323944,0.43426310583325556,0.4249780893952674
42,0.1,616,0.43661971830985913,0.19852357322047953,0.18353187589998687
42,0.1473684210526316,857,0.4647887323943662,0.17756679936189296,0.1652114961891653
42,0.19473684210526315,1144,0.4788732394366197,0.22828339727013333,0.21508784640463663
42,0.24210526315789474,1453,0.4823943661971831,0.2533434393865718,0.22902702999670366
42,0.2894736842105263,1762,0.5140845070422535,0.31949426501191563,0.30915619621065116
42,0.33684210526315794,2055,0.5035211267605634,0.31937727111714415,0.30942402891642007
42,0.38421052631578945,2360,0.5070422535211268,0.2809092489263084,0.26675654853620945
42,0.43157894736842106,2567,0.5105633802816901,0.3192787557872865,0.30264937112260215
42,0.4789473684210527,2908,0.5422535211267606,0.31286246690929237,0.3026197225711824
42,0.5263157894736842,3188,0.5246478873239436,0.30320246137761975,0.28352802426148493
42,0.5736842105263158,3410,0.5387323943661971,0.3864288501717993,0.3651136115359406
42,0.6210526315789474,3769,0.5563380281690141,0.36569587733151976,0.3551808993889706
42,0.6684210526315789,4061,0.5492957746478874,0.3524278160658019,0.3425291164402763
42,0.7157894736842105,4343,0.5598591549295775,0.42586990216195,0.4107424752683646
42,0.7631578947368421,4623,0.5387323943661971,0.3456089508292487,0.3361168296448791
42,0.8105263157894737,4934,0.5633802816901409,0.38869015311870364,0.3762132604237868
42,0.8578947368421053,5204,0.5704225352112676,0.4008937255882781,0.39152336944170896
42,0.9052631578947369,5501,0.573943661971831,0.43664270378832964,0.42725826409757806
42,0.9526315789473684,5736,0.5809859154929577,0.42886152286499135,0.42124131749943994
42,1.0,6038,0.5774647887323944,0.43426310583325556,0.4249780893952674
43,0.1,626,0.38028169014084506,0.02484917484198576,-0.0016306563391763618
43,0.1473684210526316,949,0.426056338028169,0.15567323103184,0.13870246085011184
43,0.19473684210526315,1218,0.4507042253521127,0.22707565446148492,0.21150595836631658
43,0.24210526315789474,1449,0.4894366197183099,0.2922387466018186,0.28064903846153844
43,0.2894736842105263,1719,0.5211267605633803,0.339027552284998,0.3192530135360424
43,0.33684210526315794,1979,0.47183098591549294,0.279384209792206,0.2675207234363225
43,0.38421052631578945,2257,0.5176056338028169,0.32981965244942996,0.31164638688850266
43,0.43157894736842106,2602,0.5246478873239436,0.3207895455995701,0.3068876375222942
43,0.4789473684210527,2879,0.5422535211267606,0.36787613541213,0.35329235943192705
43,0.5263157894736842,3208,0.5176056338028169,0.29701467100005197,0.28505875623960064
43,0.5736842105263158,3449,0.545774647887324,0.35194652349545474,0.33606996606222594
43,0.6210526315789474,3715,0.5492957746478874,0.42165887972742006,0.40502897067737287
43,0.6684210526315789,4060,0.5563380281690141,0.413371958716414,0.39803107808126637
43,0.7157894736842105,4291,0.5563380281690141,0.37016840403448625,0.3608643319768442
43,0.7631578947368421,4590,0.5563380281690141,0.376493005982168,0.36909304650124786
43,0.8105263157894737,4829,0.5598591549295775,0.4252360244106587,0.4088137472283814
43,0.8578947368421053,5210,0.5492957746478874,0.3913041033379135,0.3808294149387188
43,0.9052631578947369,5478,0.5492957746478874,0.37441716408122677,0.36311651179413873
43,0.9526315789473684,5731,0.5669014084507042,0.4040442903209892,0.3965494706574304
43,1.0,6038,0.5774647887323944,0.43426310583325556,0.4249780893952674
44,0.1,605,0.45422535211267606,0.21082392228443603,0.1901635421418263
44,0.1473684210526316,890,0.44366197183098594,0.23586673154887988,0.21442679008342425
44,0.19473684210526315,1131,0.4471830985915493,0.1774938837743929,0.17061170212765953
44,0.24210526315789474,1443,0.4859154929577465,0.2884920603885613,0.27701388158586604
44,0.2894736842105263,1722,0.5105633802816901,0.31252556322807407,0.3022717563871231
44,0.33684210526315794,2060,0.5105633802816901,0.31363363564511076,0.3011119826512251
44,0.38421052631578945,2311,0.5211267605633803,0.32889768746577297,0.30383591387287723
44,0.43157894736842106,2605,0.5422535211267606,0.36731765536402977,0.3569790259690614
44,0.4789473684210527,2925,0.5352112676056338,0.37615043285351585,0.3647159360658332
44,0.5263157894736842,3150,0.5528169014084507,0.3831010504810135,0.3683436566997905
44,0.5736842105263158,3442,0.4964788732394366,0.33407829634200753,0.317915025249187
44,0.6210526315789474,3696,0.5809859154929577,0.39468687383995454,0.3835058544035296
44,0.6684210526315789,4006,0.5211267605633803,0.3607721189164374,0.34709656193452876
44,0.7157894736842105,4290,0.5422535211267606,0.32171603665982507,0.31124210418637965
44,0.7631578947368421,4615,0.5669014084507042,0.4269502402827519,0.4131237183868762
44,0.8105263157894737,4925,0.5704225352112676,0.3724696870081149,0.36096786989289964
44,0.8578947368421053,5174,0.5669014084507042,0.43124728179157107,0.4217490934730056
44,0.9052631578947369,5457,0.5492957746478874,0.3941046223285797,0.38342757720748166
44,0.9526315789473684,5746,0.5880281690140845,0.44450811987119154,0.4357220201919044
44,1.0,6038,0.5774647887323944,0.43426310583325556,0.4249780893952674
45,0.1,615,0.4154929577464789,0.10201183728825014,0.086386650956915
45,0.1473684210526316,920,0.4647887323943662,0.20453413124222738,0.1964656485027454
45,0.19473684210526315,1168,0.4894366197183099,0.27919006054631273,0.2654469502683553
45,0.24210526315789474,1440,0.4894366197183099,0.29512430897911374,0.28246969495137886
45,0.2894736842105263,1734,0.4753521126760563,0.2585798279331502,0.24207940540427053
45,0.33684210526315794,2040,0.4894366197183099,0.3016369136614984,0.2830456257029683
45,0.38421052631578945,2330,0.5140845070422535,0.3345684381943264,0.32344637373098517
45,0.43157894736842106,2695,0.5387323943661971,0.4083568449108662,0.39125360931988074
45,0.4789473684210527,2927,0.49295774647887325,0.2699498443988278,0.2603763143331489
45,0.5263157894736842,3167,0.5246478873239436,0.3520353698405778,0.3372430471584038
45,0.5736842105263158,3417,0.5176056338028169,0.3369233060641424,0.3173721509289408
45,0.6210526315789474,3754,0.5422535211267606,0.33058775340937574,0.3190304618408123
45,0.6684210526315789,3991,0.5633802816901409,0.413640921273607,0.4050588899995654
45,0.7157894736842105,4275,0.5915492957746479,0.4114499448885136,0.40505875962867854
45,0.7631578947368421,4573,0.5563380281690141,0.3916346390028956,0.3824670237632717
45,0.8105263157894737,4925,0.5563380281690141,0.39292532197665414,0.37715951986258955
45,0.8578947368421053,5164,0.5633802816901409,0.4265437543603814,0.41738373962214204
45,0.9052631578947369,5445,0.5528169014084507,0.3957864550983317,0.3843252655182827
45,0.9526315789473684,5741,0.5669014084507042,0.3983307582454971,0.3871847658260422
45,1.0,6038,0.5774647887323944,0.43426310583325556,0.4249780893952674
46,0.1,599,0.45774647887323944,0.2049413553620463,0.18767908309455594
46,0.1473684210526316,884,0.4471830985915493,0.2250585175623351,0.2024476655408708
46,0.19473684210526315,1185,0.5035211267605634,0.3007938703558871,0.272605284888522
46,0.24210526315789474,1475,0.47183098591549294,0.24334520519606775,0.2315259974511643
46,0.2894736842105263,1782,0.4859154929577465,0.3102331977283116,0.294891767792719
46,0.33684210526315794,2035,0.5035211267605634,0.3467724238219394,0.3339549638635775
46,0.38421052631578945,2306,0.5105633802816901,0.31428082633345344,0.2998308770234356
46,0.43157894736842106,2565,0.5246478873239436,0.36632848093731,0.351644677450633
46,0.4789473684210527,2931,0.5387323943661971,0.3579153170881115,0.34655176929725773
46,0.5263157894736842,3168,0.5211267605633803,0.33791510840897987,0.3323458687622399
46,0.5736842105263158,3553,0.573943661971831,0.37091983954979457,0.35529600150708796
46,0.6210526315789474,3686,0.5528169014084507,0.3906588043417373,0.37523564240766805
46,0.6684210526315789,4006,0.5211267605633803,0.34027761068748663,0.32485346069588905
46,0.7157894736842105,4350,0.5528169014084507,0.40510535694946137,0.39678952503855713
46,0.7631578947368421,4638,0.5492957746478874,0.3757456392738978,0.36521772894057347
46,0.8105263157894737,4897,0.5669014084507042,0.39620682821197095,0.3869650162178567
46,0.8578947368421053,5157,0.5598591549295775,0.4041559855076401,0.39351297341267044
46,0.9052631578947369,5460,0.5528169014084507,0.3698725031171703,0.3619386000404613
46,0.9526315789473684,5726,0.5563380281690141,0.40816766281092776,0.3974647673506567
46,1.0,6038,0.5774647887323944,0.43426310583325556,0.4249780893952674
47,0.1,584,0.47183098591549294,0.22109659727231268,0.20723572089399622
47,0.1473684210526316,921,0.46830985915492956,0.15754838464762455,0.14479638009049767
47,0.19473684210526315,1171,0.47183098591549294,0.18506357827813222,0.17125172411426848
47,0.24210526315789474,1467,0.46830985915492956,0.2092412784975591,0.1974016145307771
47,0.2894736842105263,1753,0.4894366197183099,0.30817473952345087,0.2959007607644245
47,0.33684210526315794,2071,0.5,0.3205855110592737,0.3146469928791076
47,0.38421052631578945,2332,0.49295774647887325,0.32640699243616433,0.31507952486410307
47,0.43157894736842106,2616,0.5140845070422535,0.29802111462763375,0.28811697313698303
47,0.4789473684210527,2943,0.5492957746478874,0.3607231801364703,0.348162848500029
47,0.5263157894736842,3226,0.528169014084507,0.32875956698235914,0.31936195486170027
47,0.5736842105263158,3520,0.5140845070422535,0.32880496112349294,0.3202689416764454
47,0.6210526315789474,3766,0.545774647887324,0.41394280065639283,0.3971432965769043
47,0.6684210526315789,4100,0.5669014084507042,0.3904206741846725,0.37710235149486016
47,0.7157894736842105,4313,0.5598591549295775,0.4072107262177903,0.39767949264345737
47,0.7631578947368421,4580,0.5633802816901409,0.3902815828060127,0.37902677061259415
47,0.8105263157894737,4905,0.5774647887323944,0.41003929154762475,0.3958229736449528
47,0.8578947368421053,5147,0.5528169014084507,0.40322565863290594,0.39185102863641075
47,0.9052631578947369,5449,0.5774647887323944,0.4020127509668075,0.3916309012875536
47,0.9526315789473684,5749,0.5563380281690141,0.4031611959907653,0.39471104923743483
47,1.0,6038,0.5774647887323944,0.43426310583325556,0.4249780893952674
48,0.1,602,0.39436619718309857,0.0964252036247337,0.08659306484217066
48,0.1473684210526316,873,0.43309859154929575,0.1519143785108729,0.14012502830635365
48,0.19473684210526315,1234,0.45422535211267606,0.20219903850646911,0.19199183408342235
48,0.24210526315789474,1422,0.4788732394366197,0.27324710044832423,0.26147460772734943
48,0.2894736842105263,1670,0.4964788732394366,0.2583753021533211,0.2447854231599137
48,0.33684210526315794,2071,0.5140845070422535,0.3120621052534309,0.29996282823991716
48,0.38421052631578945,2321,0.5,0.3613647272576129,0.35035923405602154
48,0.43157894736842106,2566,0.4964788732394366,0.31045023084147233,0.2992508218026144
48,0.4789473684210527,2919,0.5352112676056338,0.3165604497809981,0.2963077877753646
48,0.5263157894736842,3203,0.5563380281690141,0.32359433536993787,0.31072390264306815
48,0.5736842105263158,3422,0.5528169014084507,0.3644484596077486,0.35082140964493913
48,0.6210526315789474,3724,0.5176056338028169,0.30263948961510734,0.2928538366591237
48,0.6684210526315789,4030,0.5492957746478874,0.3913041033379135,0.3808294149387188
48,0.7157894736842105,4292,0.5669014084507042,0.40181436811897864,0.38868523709642644
48,0.7631578947368421,4596,0.5492957746478874,0.41199323371316127,0.4008505154639175
48,0.8105263157894737,4909,0.5704225352112676,0.42665653667448455,0.4169592696629213
48,0.8578947368421053,5142,0.5809859154929577,0.4494885466828527,0.43792810135649374
48,0.9052631578947369,5445,0.5633802816901409,0.3795063948844929,0.3716630142444466
48,0.9526315789473684,5774,0.5669014084507042,0.42783377430732,0.4175839504920361
48,1.0,6038,0.5774647887323944,0.43426310583325556,0.4249780893952674
49,0.1,625,0.46830985915492956,0.212548454054723,0.18912529550827417
49,0.1473684210526316,900,0.4612676056338028,0.19108641443000754,0.16934088625962718
49,0.19473684210526315,1178,0.45774647887323944,0.23760100816098872,0.22812432607289201
49,0.24210526315789474,1430,0.5211267605633803,0.34922668716842825,0.3225123805136474
49,0.2894736842105263,1683,0.4823943661971831,0.1969629384394647,0.18975545939418337
49,0.33684210526315794,1978,0.5246478873239436,0.3324904357128495,0.31739327794114747
49,0.38421052631578945,2294,0.4823943661971831,0.21797810982893484,0.19677850940475883
49,0.43157894736842106,2610,0.5422535211267606,0.39483396369287266,0.3809066512313197
49,0.4789473684210527,2870,0.5316901408450704,0.3796867654822323,0.36734485682770224
49,0.5263157894736842,3218,0.5598591549295775,0.39892860493491694,0.38376100095429955
49,0.5736842105263158,3470,0.5422535211267606,0.3472413002227053,0.3339800443458979
49,0.6210526315789474,3794,0.5246478873239436,0.3012500590432772,0.2908701089869573
49,0.6684210526315789,4029,0.5352112676056338,0.34312794400641056,0.3333226247919866
49,0.7157894736842105,4369,0.5563380281690141,0.3701364287137417,0.35635438413361165
49,0.7631578947368421,4590,0.545774647887324,0.3653379268370594,0.35749899274778396
49,0.8105263157894737,4863,0.5774647887323944,0.4159994995239311,0.4078917924364106
49,0.8578947368421053,5230,0.5563380281690141,0.39062166136876725,0.3823838737949168
49,0.9052631578947369,5432,0.573943661971831,0.4057218440453216,0.3934293400854565
49,0.9526315789473684,5770,0.5704225352112676,0.44261537916173316,0.4319645936897636
49,1.0,6038,0.5774647887323944,0.43426310583325556,0.4249780893952674
